Results Table 1
,Tensile strain (Displacement) gauge length,Maximum Force,Displacement at Maximum Force,Tensile stress at Maximum Force,Tensile strain (Displacement) at Maximum Force,Tensile displacement at Maximum Force,Modulus (Automatic Young's),Displacement at Tensile strength,Force at Tensile strength
,(mm),(kN),(mm),(MPa),(%),(mm),(MPa),(mm),(kN)
7,"50.00","1.12","8.67","372.98","17.34","8.67","10890.49","8.67","1.12"
Time,Displacement,Force
(s),(mm),(kN)
"9.7800","0.8152","0.4440"
"9.8000","0.8168","0.4447"
"9.8200","0.8186","0.4454"
"9.8400","0.8204","0.4460"
"9.8600","0.8220","0.4467"
"9.8800","0.8236","0.4473"
"9.9000","0.8251","0.4478"
"9.9200","0.8267","0.4483"
"9.9400","0.8284","0.4488"
"9.9600","0.8299","0.4494"
"9.9800","0.8316","0.4499"
"10.0000","0.8334","0.4505"
"10.0200","0.8351","0.4512"
"10.0400","0.8368","0.4518"
"10.0600","0.8385","0.4524"
"10.0800","0.8402","0.4531"
"10.1000","0.8419","0.4537"
"10.1200","0.8437","0.4544"
"10.1400","0.8454","0.4550"
"10.1600","0.8469","0.4557"
"10.1800","0.8487","0.4562"
"10.2000","0.8505","0.4568"
"10.2200","0.8520","0.4575"
"10.2400","0.8535","0.4580"
"10.2600","0.8552","0.4585"
"10.2800","0.8568","0.4591"
"10.3000","0.8585","0.4596"
"10.3200","0.8603","0.4601"
"10.3400","0.8619","0.4607"
"10.3600","0.8637","0.4614"
"10.3800","0.8655","0.4620"
"10.4000","0.8672","0.4627"
"10.4200","0.8687","0.4634"
"10.4400","0.8703","0.4639"
"10.4600","0.8720","0.4643"
"10.4800","0.8735","0.4649"
"10.5000","0.8750","0.4654"
"10.5200","0.8767","0.4659"
"10.5400","0.8785","0.4664"
"10.5600","0.8801","0.4670"
"10.5800","0.8819","0.4677"
"10.6000","0.8836","0.4683"
"10.6200","0.8852","0.4690"
"10.6400","0.8868","0.4695"
"10.6600","0.8885","0.4700"
"10.6800","0.8901","0.4705"
"10.7000","0.8917","0.4711"
"10.7200","0.8934","0.4716"
"10.7400","0.8951","0.4722"
"10.7600","0.8966","0.4728"
"10.7800","0.8982","0.4733"
"10.8000","0.8998","0.4737"
"10.8200","0.9015","0.4742"
"10.8400","0.9032","0.4748"
"10.8600","0.9050","0.4754"
"10.8800","0.9069","0.4761"
"10.9000","0.9087","0.4768"
"10.9200","0.9104","0.4775"
"10.9400","0.9122","0.4782"
"10.9600","0.9137","0.4788"
"10.9800","0.9152","0.4792"
"11.0000","0.9168","0.4796"
"11.0200","0.9185","0.4801"
"11.0400","0.9200","0.4806"
"11.0600","0.9218","0.4811"
"11.0800","0.9234","0.4816"
"11.1000","0.9252","0.4822"
"11.1200","0.9269","0.4828"
"11.1400","0.9286","0.4834"
"11.1600","0.9302","0.4840"
"11.1800","0.9318","0.4845"
"11.2000","0.9336","0.4851"
"11.2200","0.9352","0.4857"
"11.2400","0.9369","0.4862"
"11.2600","0.9385","0.4867"
"11.2800","0.9403","0.4872"
"11.3000","0.9418","0.4878"
"11.3200","0.9434","0.4883"
"11.3400","0.9450","0.4887"
"11.3600","0.9467","0.4892"
"11.3800","0.9483","0.4898"
"11.4000","0.9500","0.4903"
"11.4200","0.9518","0.4908"
"11.4400","0.9535","0.4914"
"11.4600","0.9553","0.4921"
"11.4800","0.9571","0.4927"
"11.5000","0.9586","0.4933"
"11.5200","0.9603","0.4939"
"11.5400","0.9619","0.4943"
"11.5600","0.9636","0.4948"
"11.5800","0.9651","0.4953"
"11.6000","0.9668","0.4958"
"11.6200","0.9685","0.4963"
"11.6400","0.9703","0.4968"
"11.6600","0.9721","0.4974"
"11.6800","0.9737","0.4980"
"11.7000","0.9754","0.4987"
"11.7200","0.9770","0.4992"
"11.7400","0.9788","0.4997"
"11.7600","0.9805","0.5003"
"11.7800","0.9821","0.5008"
"11.8000","0.9838","0.5012"
"11.8200","0.9854","0.5018"
"11.8400","0.9869","0.5023"
"11.8600","0.9885","0.5027"
"11.8800","0.9901","0.5031"
"11.9000","0.9918","0.5036"
"11.9200","0.9934","0.5041"
"11.9400","0.9952","0.5047"
"11.9600","0.9970","0.5052"
"11.9800","0.9987","0.5059"
"12.0000","1.0005","0.5065"
"12.0200","1.0022","0.5070"
"12.0400","1.0036","0.5076"
"12.0600","1.0051","0.5079"
"12.0800","1.0068","0.5083"
"12.1000","1.0084","0.5088"
"12.1200","1.0100","0.5092"
"12.1400","1.0116","0.5096"
"12.1600","1.0133","0.5101"
"12.1800","1.0150","0.5107"
"12.2000","1.0167","0.5113"
"12.2200","1.0185","0.5118"
"12.2400","1.0201","0.5124"
"12.2600","1.0218","0.5129"
"12.2800","1.0235","0.5134"
"12.3000","1.0251","0.5139"
"12.3200","1.0266","0.5144"
"12.3400","1.0284","0.5148"
"12.3600","1.0302","0.5153"
"12.3800","1.0318","0.5159"
"12.4000","1.0333","0.5164"
"12.4200","1.0349","0.5168"
"12.4400","1.0366","0.5173"
"12.4600","1.0384","0.5177"
"12.4800","1.0402","0.5183"
"12.5000","1.0420","0.5190"
"12.5200","1.0437","0.5196"
"12.5400","1.0455","0.5202"
"12.5600","1.0472","0.5208"
"12.5800","1.0486","0.5213"
"12.6000","1.0501","0.5216"
"12.6200","1.0519","0.5220"
"12.6400","1.0534","0.5224"
"12.6600","1.0549","0.5229"
"12.6800","1.0567","0.5233"
"12.7000","1.0585","0.5238"
"12.7200","1.0601","0.5244"
"12.7400","1.0618","0.5249"
"12.7600","1.0636","0.5254"
"12.7800","1.0651","0.5259"
"12.8000","1.0669","0.5263"
"12.8200","1.0686","0.5269"
"12.8400","1.0703","0.5274"
"12.8600","1.0719","0.5280"
"12.8800","1.0736","0.5284"
"12.9000","1.0752","0.5289"
"12.9200","1.0767","0.5293"
"12.9400","1.0782","0.5297"
"12.9600","1.0800","0.5301"
"12.9800","1.0816","0.5305"
"13.0000","1.0834","0.5311"
"13.0200","1.0852","0.5316"
"13.0400","1.0869","0.5322"
"13.0600","1.0887","0.5327"
"13.0800","1.0905","0.5333"
"13.1000","1.0921","0.5339"
"13.1200","1.0937","0.5344"
"13.1400","1.0953","0.5348"
"13.1600","1.0970","0.5352"
"13.1800","1.0986","0.5356"
"13.2000","1.1003","0.5361"
"13.2200","1.1020","0.5366"
"13.2400","1.1038","0.5371"
"13.2600","1.1055","0.5376"
"13.2800","1.1071","0.5382"
"13.3000","1.1088","0.5386"
"13.3200","1.1104","0.5391"
"13.3400","1.1121","0.5395"
"13.3600","1.1139","0.5400"
"13.3800","1.1154","0.5405"
"13.4000","1.1170","0.5409"
"13.4200","1.1186","0.5413"
"13.4400","1.1202","0.5417"
"13.4600","1.1216","0.5421"
"13.4800","1.1233","0.5424"
"13.5000","1.1250","0.5428"
"13.5200","1.1266","0.5433"
"13.5400","1.1284","0.5438"
"13.5600","1.1301","0.5443"
"13.5800","1.1319","0.5449"
"13.6000","1.1337","0.5455"
"13.6200","1.1355","0.5460"
"13.6400","1.1371","0.5465"
"13.6600","1.1385","0.5470"
"13.6800","1.1401","0.5473"
"13.7000","1.1417","0.5476"
"13.7200","1.1432","0.5480"
"13.7400","1.1448","0.5484"
"13.7600","1.1466","0.5488"
"13.7800","1.1483","0.5492"
"13.8000","1.1501","0.5498"
"13.8200","1.1517","0.5503"
"13.8400","1.1535","0.5508"
"13.8600","1.1552","0.5513"
"13.8800","1.1569","0.5518"
"13.9000","1.1587","0.5523"
"13.9200","1.1604","0.5529"
"13.9400","1.1621","0.5533"
"13.9600","1.1638","0.5538"
"13.9800","1.1653","0.5543"
"14.0000","1.1667","0.5546"
"14.0200","1.1683","0.5549"
"14.0400","1.1700","0.5552"
"14.0600","1.1718","0.5556"
"14.0800","1.1735","0.5562"
"14.1000","1.1754","0.5567"
"14.1200","1.1771","0.5573"
"14.1400","1.1788","0.5578"
"14.1600","1.1804","0.5583"
"14.1800","1.1820","0.5587"
"14.2000","1.1835","0.5591"
"14.2200","1.1850","0.5594"
"14.2400","1.1868","0.5597"
"14.2600","1.1883","0.5602"
"14.2800","1.1899","0.5606"
"14.3000","1.1915","0.5609"
"14.3200","1.1933","0.5614"
"14.3400","1.1950","0.5619"
"14.3600","1.1966","0.5624"
"14.3800","1.1984","0.5628"
"14.4000","1.2002","0.5633"
"14.4200","1.2019","0.5638"
"14.4400","1.2037","0.5643"
"14.4600","1.2053","0.5649"
"14.4800","1.2070","0.5653"
"14.5000","1.2087","0.5657"
"14.5200","1.2103","0.5662"
"14.5400","1.2117","0.5666"
"14.5600","1.2133","0.5669"
"14.5800","1.2149","0.5671"
"14.6000","1.2167","0.5675"
"14.6200","1.2183","0.5680"
"14.6400","1.2202","0.5685"
"14.6600","1.2221","0.5691"
"14.6800","1.2239","0.5696"
"14.7000","1.2255","0.5702"
"14.7200","1.2272","0.5706"
"14.7400","1.2286","0.5710"
"14.7600","1.2304","0.5714"
"14.7800","1.2320","0.5717"
"14.8000","1.2338","0.5722"
"14.8200","1.2353","0.5726"
"14.8400","1.2370","0.5730"
"14.8600","1.2386","0.5734"
"14.8800","1.2402","0.5738"
"14.9000","1.2418","0.5742"
"14.9200","1.2436","0.5746"
"14.9400","1.2454","0.5750"
"14.9600","1.2471","0.5755"
"14.9800","1.2489","0.5760"
"15.0000","1.2504","0.5765"
"15.0200","1.2519","0.5768"
"15.0400","1.2535","0.5771"
"15.0600","1.2552","0.5775"
"15.0800","1.2567","0.5779"
"15.1000","1.2582","0.5782"
"15.1200","1.2598","0.5784"
"15.1400","1.2615","0.5788"
"15.1600","1.2632","0.5793"
"15.1800","1.2651","0.5797"
"15.2000","1.2669","0.5803"
"15.2200","1.2685","0.5808"
"15.2400","1.2703","0.5813"
"15.2600","1.2719","0.5817"
"15.2800","1.2733","0.5821"
"15.3000","1.2749","0.5824"
"15.3200","1.2767","0.5827"
"15.3400","1.2783","0.5831"
"15.3600","1.2798","0.5835"
